lng,lat
113.9642715,22.57758141
113.9516296,22.51613235
113.9878159,22.56854248
113.9914398,22.56505013
113.9338226,22.55184174
113.9430618,22.57394791
113.9200821,22.55233192
113.9963837,22.56693459
113.9408875,22.51552773
113.9475403,22.57386971
113.95504,22.57750702
113.9554367,22.57428741
113.9520493,22.52348328
113.9543915,22.57789612
113.9440994,22.51415062
113.9475174,22.52586555
113.9550018,22.57653046
113.9901581,22.56536102
113.9527359,22.51851273
113.9900513,22.56669235
113.9547195,22.57930183
113.9360886,22.5519886
113.9453659,22.51842117
113.944191,22.5739193
113.9457855,22.57527161
113.9394531,22.55184174
113.9278336,22.56866837
113.9440994,22.5064888
113.954361,22.52026939
113.993309,22.56753349
113.9547577,22.57740784
113.9575272,22.57394409
113.9545135,22.52146721
113.9556427,22.52204132
113.9418411,22.57396507
113.9452362,22.51901436
113.9444809,22.50844383
113.9549866,22.57942581
113.9445419,22.50528908
113.9444504,22.51237488
113.9465027,22.49361992
113.9193039,22.55275726
113.9448013,22.50025558
113.9549866,22.58006859
113.9449234,22.49958992
113.9460115,22.55669808
113.9484909,22.54730233
113.9457092,22.51948929
113.9502029,22.51605034
113.948143,22.49068832
113.9546509,22.52108383
113.9458313,22.49625015
113.9454727,22.55245972
113.9468994,22.52363205
113.9399567,22.51556015
113.9840927,22.56821251
113.9445114,22.50965309
113.9454269,22.49804878
113.9441376,22.50740242
113.9527206,22.5176239
113.9550705,22.57502556
113.9614534,22.5462509
113.9467545,22.57783699
113.9546585,22.58298111
113.9548721,22.58389664
113.9321747,22.54994774
113.955452,22.59020424
113.9333267,22.52018547
113.9388733,22.54969406
113.9738617,22.59002876
113.9315796,22.51431465
113.9041443,22.52271461
113.9077225,22.53142738
113.9089966,22.52942467
113.9087753,22.52943993
113.9104462,22.52887726
113.9105835,22.52949142
113.9098282,22.52971649
113.9083176,22.53021049
113.9066315,22.53066063
113.9059982,22.53113556
113.9096222,22.53473091
113.9079895,22.53215218
113.9080048,22.53410339
113.9079361,22.53380013
113.9079056,22.53642845
113.9079056,22.53705406
113.908226,22.53715706
113.9851074,22.6265049
113.9078674,22.53915405
113.9077988,22.53835678
113.9078445,22.54061127
113.9081421,22.54186249
113.9081039,22.54236794
113.9080811,22.54312134
113.9077606,22.54451752
113.9077454,22.54512215
113.9076309,22.54585838
113.9072113,22.54783058
113.9069138,22.54832268
113.9062119,22.54901505
113.9045029,22.54688263
113.9071198,22.5470047
113.9067307,22.5470314
113.9076843,22.54561806
113.9077225,22.54520607
113.9062347,22.54382133
113.9081955,22.53860664
113.9113388,22.53932381
113.9115219,22.54022026
113.910881,22.54133797
113.9114456,22.54296494
113.9113007,22.5422821
113.911438,22.54454231
113.9114075,22.54569817
113.9113312,22.54948235
113.909256,22.55015564
113.9098969,22.55017281
113.9097366,22.54832649
113.9116058,22.54999924
113.911377,22.54802704
113.9118118,22.54697609
113.9108429,22.54885674
113.9113846,22.5463562
113.9112244,22.54573059
113.9113998,22.54572678
113.9114227,22.54481506
113.911438,22.54383278
113.9114532,22.54285049
113.911499,22.5413723
113.911499,22.54054451
113.9115143,22.53989029
113.9114075,22.53854561
113.9115524,22.53841782
113.9077377,22.54670334
113.9085693,22.5438118
113.9081116,22.54292297
113.9076385,22.54589081
113.9074631,22.54645538
113.907135,22.54257965
113.9077988,22.54305649
113.9078445,22.53988838
113.9079056,22.53574562
113.9078979,22.53703499
113.9082184,22.53705025
113.9056702,22.53470421
113.9079132,22.53353691
113.9073868,22.5313549
113.9123154,22.54694557
113.9115295,22.54696465
113.9111633,22.54977036
113.9127579,22.54674911
113.9128189,22.54466629
113.9127197,22.5423336
113.9135361,22.54135895
113.9131012,22.54331207
113.9128189,22.5456543
113.9130402,22.54856491
113.9043884,22.53881073
113.9040451,22.53862762
113.9040527,22.5395298
113.9044113,22.53965378
113.9044189,22.54013062
113.9021454,22.54211044
114.0067139,22.59754753
114.0073853,22.59771538
114.0085373,22.59826279
114.0084381,22.59846306
113.9995041,22.59748077
113.9997559,22.59615898
113.9999161,22.59604645
113.9998016,22.59416771
114.0006485,22.59445381
113.9892731,22.59148598
113.9892349,22.59231758
113.988945,22.59353447
113.9888611,22.59440041
113.988802,22.595146
113.9892426,22.5960598
113.9901428,22.59610176
113.9909897,22.59617233
113.9919815,22.59630394
113.9932098,22.59652519
113.9948196,22.59776878
113.9968033,22.59841728
113.9968948,22.59778214
114.0121384,22.60269928
114.0109024,22.60195351
114.0098267,22.6012516
114.0088425,22.60062599
114.0080795,22.60011864
114.0073624,22.59966087
114.0062103,22.59890175
114.0054703,22.59852982
114.0044098,22.59834671
114.0034103,22.59839249
114.002182,22.59848213
114.0011978,22.59852028
114.0000839,22.59850693
113.9982147,22.60013771
113.9984818,22.60080528
113.9987793,22.60168648
113.9987564,22.60217476
113.995636,22.60317421
113.9954224,22.60257149
113.995018,22.60057449
113.9708405,22.59650421
113.9708023,22.59743309
113.9706116,22.59738541
113.9692612,22.5924778
113.9703217,22.59251213
113.9706345,22.59513283
113.970047,22.5998497
113.9701309,22.59908295
113.9715958,22.60233307
113.9726105,22.60168839
113.9078445,22.53958893
113.972229,22.60191917
113.9739685,22.60148239
113.9732971,22.60149956
113.9747314,22.60266304
113.9753189,22.60268784
113.9702072,22.60051727
113.9700699,22.60033607
113.9694366,22.59925652
113.9690399,22.5987072
113.9681854,22.59784508
113.9673691,22.59721947
113.965538,22.59581566
113.9639053,22.59455109
113.9627686,22.59399986
113.9010773,22.54199982
113.9642487,22.59453964
113.9021072,22.54231262
113.9646912,22.59487915
113.9006348,22.54320908
113.9658203,22.59573555
113.9004745,22.54366493
113.9669342,22.59654808
113.9006042,22.54336929
113.9013367,22.54331207
113.9676971,22.59716988
113.9682617,22.59766769
113.9663925,22.59645462
113.9085693,22.53801346
113.9613266,22.58776855
113.9615707,22.59089088
113.9616547,22.59219742
113.9611588,22.59342384
113.9613953,22.59205818
113.9613266,22.59099579
113.9611969,22.59006882
113.9913025,22.62705994
113.9840393,22.62794685
113.9505768,22.59003448
113.9507751,22.59140015
113.9822311,22.62704468
113.9818192,22.62715149
113.950943,22.59227753
113.9515228,22.59439087
113.9818192,22.62715149
113.9518051,22.59578896
113.9816589,22.62641335
113.951683,22.59633827
113.9820099,22.62725449
113.9515991,22.59599304
113.9807434,22.62812424
113.9512177,22.59456825
113.9807434,22.62812424
113.9813614,22.62852669
113.9509354,22.59328842
113.9816284,22.62883568
113.9504471,22.59118652
113.9833984,22.63007355
113.9503708,22.59015465
113.9838943,22.62791443
113.9830246,22.62808418
113.9525986,22.5896244
113.953812,22.589702
113.9547424,22.58840942
113.9842987,22.62865829
113.9547501,22.58922195
113.9857025,22.62893295
113.9547501,22.59099197
113.9857941,22.62874794
113.9560318,22.58987236
113.9874954,22.62899971
113.986702,22.62804794
113.9875412,22.62786484
113.9864655,22.62776184
113.9855042,22.62769508
113.9569397,22.58976746
113.9588013,22.5899601
113.959877,22.58982658
113.9534988,22.59513092
113.9543762,22.59440804
113.9551544,22.59376526
113.956398,22.5926342
113.9216843,22.52791023
113.9592514,22.58668327
113.9551392,22.586586
113.9224854,22.52807617
113.9480286,22.58641434
113.9471817,22.58639526
113.9463806,22.58639717
113.9433136,22.58644295
113.9421768,22.58678627
113.9396362,22.58729744
113.9216156,22.52722168
113.9766541,22.58811951
113.922081,22.52796364
113.9760818,22.58815193
113.9800644,22.58814812
113.9814987,22.58875275
113.9824142,22.5893116
113.983345,22.5897789
113.9232712,22.52768898
113.9223862,22.52642059
113.9224167,22.52662468
113.9234314,22.52732086
113.9232712,22.52768898
113.9200134,22.52838707
113.9220657,22.52754211
113.9886169,22.62780571
113.9885254,22.62881088
113.986763,22.62968254
113.9854355,22.62974548
113.9720764,22.59148216
113.9809723,22.63290024
113.9798431,22.63353539
113.979141,22.634357
113.9789352,22.63506126
113.9784241,22.63637543
113.9417267,22.56228828
113.9718552,22.59137726
113.9776459,22.63665009
113.97686,22.63667488
113.9757767,22.63628006
113.974823,22.63570213
113.9737692,22.63569351
113.9454575,22.56235504
113.9727361,22.6358186
113.9707184,22.63522339
113.9715347,22.63569832
113.9697418,22.63469315
113.9727707,22.5903759
113.9466934,22.55525398
113.9685898,22.6341114
113.9665451,22.63455963
113.9677963,22.63394737
113.9725647,22.59091759
113.9662247,22.63481712
113.9654149,22.63540997
113.9634387,22.6369694
113.9628754,22.63778687
113.9622439,22.63862888
113.9616852,22.63945961
113.9614444,22.6412223
113.9585698,22.6430902
113.957065,22.642486
113.9563217,22.64205742
113.9550858,22.64140701
113.9544107,22.64065526
113.953946,22.639721
113.953563,22.638931
113.9739761,22.59031677
113.9742279,22.59017944
113.9737015,22.59100533
113.9718704,22.59194183
113.9750443,22.59059715
113.9750443,22.59059715
113.9741211,22.59155083
113.9728699,22.59212303
113.9732285,22.58896446
113.9734344,22.58973122
113.9715042,22.59123802
113.9845123,22.62113571
113.9611816,22.53723907
113.9839096,22.62242889
113.9834366,22.62344742
113.9830093,22.6245327
113.9836044,22.62488747
113.986496,22.62457657
113.9903488,22.62946892
113.9903336,22.62896729
113.9898453,22.62757874
113.9611893,22.53668022
113.9909897,22.6272049
113.9914627,22.62619781
113.9887009,22.62789536
113.9776917,22.63716507
113.9774323,22.63667679
113.976387,22.63751221
113.9766388,22.63723183
113.9763565,22.63881302
113.9758987,22.63925362
113.9765015,22.63802338
113.9769287,22.6385498
113.9784012,22.63488007
113.9754639,22.63532448
113.974823,22.63466835
113.9813004,22.62949753
113.9813004,22.62949753
113.9591217,22.64240265
113.9584732,22.64260864
113.9595642,22.64199638
113.9599304,22.64227295
113.9599457,22.64258575
113.959198,22.64188576
113.9597015,22.64132309
113.9570999,22.64064789
113.9578476,22.64114761
113.9587173,22.63985443
113.9554977,22.63990593
113.9544907,22.63942337
113.9572449,22.6387291
113.9595871,22.64020538
113.9598618,22.6390419
113.9613037,22.63766861
113.9643097,22.63566971
113.9810562,22.62520409
113.9855118,22.62859917
113.9397202,22.55565262
113.9398575,22.55506516
113.9431,22.53063202
113.9496918,22.5382309
113.9446487,22.53487968
113.9393539,22.54965973
113.9532623,22.63831329
113.9528427,22.63742065
113.9524384,22.63656807
113.9516907,22.63574219
113.9509888,22.63512421
113.9504776,22.63458061
113.9489441,22.63314247
113.9611206,22.53564072
113.9462738,22.63160515
113.971344,22.59924889
113.9723969,22.5994606
113.9611511,22.53494644
113.9778976,22.59882545
113.9786453,22.59864426
113.9796371,22.59866714
113.9818268,22.59954643
113.9831314,22.60018921
113.9841003,22.60025787
113.9851074,22.59992409
113.9883347,22.59776878
113.9883575,22.59718132
113.9878693,22.59904861
113.9860992,22.59974861
113.9837265,22.60081291
113.9837189,22.60143661
113.9836731,22.60195351
113.9836655,22.6030674
113.9836349,22.60438538
113.9836197,22.60515213
113.9835892,22.60571861
114.0124054,22.60019112
113.9801865,22.56711578
113.9610214,22.5336132
113.9830627,22.56732559
113.9609222,22.53149414
113.9811554,22.56616974
113.9824066,22.56591034
113.9479446,22.54974365
113.9828796,22.56657028
113.9827042,22.56578064
113.9455795,22.54978371
113.9709473,22.58828354
113.9833145,22.5680294
113.9828796,22.56657028
113.9485626,22.55371857
113.981636,22.56731987
113.9528122,22.56316566
113.9819794,22.5672226
113.9811325,22.56703949
113.9544067,22.56329918
113.9615555,22.59309959
113.9612808,22.59311485
113.981102,22.56603622
113.9785919,22.56611252
113.9789581,22.56617928
113.9984665,22.59862518
113.919075,22.5382061
113.996554,22.599029
113.9263916,22.53819275
113.9270782,22.53819084
113.9287186,22.5381031
113.9271698,22.5384388
113.9953995,22.59996605
113.9289169,22.53893471
114.0022888,22.54763985
114.0012665,22.5476799
114.0001907,22.54778481
113.9291534,22.53808975
113.9919052,22.56031227
113.9920807,22.55938148
113.9283676,22.53835869
113.9927902,22.55870056
113.994957,22.5604744
113.9933014,22.55788803
113.9859161,22.55745125
113.9872589,22.55632401
113.9889984,22.55511093
113.9894943,22.55480766
113.9306717,22.53800011
113.9738922,22.56260872
113.9315338,22.53817558
113.9727859,22.55581284
113.9721985,22.55189514
113.9718018,22.55155945
113.9719391,22.55021858
113.9711151,22.54713631
113.9755249,22.56266212
113.9801331,22.56528091
113.9799576,22.56805611
113.9336243,22.53799248
113.9355087,22.53802109
113.9657593,22.54969215
113.9656296,22.54922676
113.9641418,22.54275322
113.963768,22.54210663
113.962677,22.54010963
113.9630127,22.54062653
113.9572067,22.52826118
113.9582214,22.52832031
113.9348297,22.53824043
113.9589615,22.53064156
113.9589691,22.53269958
113.9367294,22.53800964
113.9374542,22.53803253
113.9360504,22.53822136
113.9706345,22.54396057
113.9705276,22.54319954
113.9702988,22.54071617
113.9702759,22.54125595
113.9704666,22.53720665
113.9367065,22.53822327
113.9702835,22.53521538
113.970253,22.53414917
113.9704132,22.53160095
113.9722672,22.53093147
113.9749527,22.53123093
113.9791641,22.53110504
113.9821167,22.53120041
113.9837189,22.53127098
113.9312897,22.53478622
113.9313736,22.53567123
113.9735718,22.53222656
113.9760666,22.52884102
113.977005,22.52889633
113.9786453,22.52894592
113.9878922,22.52918243
113.9883957,22.52921677
113.9844894,22.52912903
113.985672,22.52916145
113.9308395,22.53389931
113.9860992,22.52916145
113.9310608,22.5334549
113.9865036,22.5291748
113.980896,22.53212929
113.9773941,22.53219414
113.9737549,22.53165627
113.9737549,22.5333786
113.9737549,22.53421021
113.9737625,22.53264618
113.9308853,22.53279686
113.9645081,22.57895279
113.9368744,22.53530312
113.9640808,22.5797863
113.9306183,22.53149605
113.9627991,22.58220291
113.9777679,22.58807564
113.9669418,22.57472229
113.9366531,22.53492165
113.9358673,22.5314579
113.9332275,22.51930046
113.935524,22.5271244
113.9703369,22.56982422
113.9702606,22.5706234
114.0031128,22.53431129
114.0014038,22.53401375
113.9997101,22.53339195
114.0016174,22.5337677
113.9944839,22.53269386
113.9859695,22.53264427
113.9823532,22.53361893
113.9700394,22.57011795
113.9703979,22.56932259
113.9756393,22.53614044
113.9739456,22.53665352
113.9736557,22.53761482
113.9735718,22.53846931
113.972229,22.55205345
113.9276047,22.57059288
113.9275055,22.5683918
113.9275589,22.56697273
113.9287872,22.56525612
113.9300537,22.56464767
113.9307404,22.56427956
113.9304199,22.56230927
113.9300308,22.55757523
113.9306564,22.56472015
113.9295578,22.56521606
113.9290237,22.56547928
113.9284363,22.56577492
113.9278488,22.56676483
113.9274902,22.56998253
113.9283524,22.57094002
113.9297562,22.57176971
113.9305344,22.57210159
113.9313278,22.5725708
113.9304733,22.57261276
113.9292755,22.57187843
113.9150238,22.51975441
113.9432449,22.58478355
113.9402695,22.58308983
113.9861832,22.52587318
113.9855347,22.52586174
113.9837036,22.52581596
113.9826355,22.52577782
113.9161148,22.52012444
113.9816742,22.52575493
113.9803772,22.52572823
113.9161301,22.51957321
113.9789047,22.52568054
113.9775925,22.5256443
113.9170837,22.52033806
113.976181,22.52559853
113.9742279,22.52539253
113.9178009,22.52218246
113.9733124,22.52526665
113.9717865,22.5370903
113.9183731,22.5221386
113.9668427,22.53792953
113.9677124,22.53783989
113.9691315,22.53767967
113.9700317,22.53756714
113.9181595,22.52254677
113.9351273,22.52816772
113.9714279,22.53720284
113.9732666,22.53663635
113.9365845,22.52784538
113.9758377,22.53578758
113.9377747,22.52755547
113.9762878,22.5356369
113.9431,22.52694893
113.9768753,22.5353756
113.9430313,22.52687454
113.9775467,22.53519249
113.9448471,22.52689362
113.9786301,22.5348587
113.9466248,22.52449226
113.9815598,22.53388596
113.9829407,22.5334053
113.9855042,22.53253937
113.9878464,22.53173065
113.9186935,22.52307701
113.9752426,22.53390884
113.9522476,22.5240593
113.9763641,22.53390884
113.9192352,22.52260017
113.9737473,22.53444481
113.9519043,22.52263832
113.9737473,22.53560257
113.918869,22.52206993
113.9522476,22.52389145
113.9513016,22.52051544
113.9886398,22.53144455
113.9896545,22.53144836
113.9511414,22.51990891
113.9177628,22.52065277
113.9900894,22.53154564
113.9910355,22.53173828
113.9173203,22.52070618
114.0005875,22.53386307
113.9176559,22.52027512
113.9509125,22.51918221
114.0039139,22.53414917
114.0043945,22.53072166
113.9505157,22.51747513
113.9169235,22.5211277
114.0027466,22.52972221
113.9502716,22.51651764
114.0002441,22.52852058
113.9500656,22.51497459
113.9989777,22.52804565
113.9184647,22.52118492
113.9500961,22.51384354
113.9957123,22.52714539
113.9501495,22.51162338
113.9504242,22.51131248
113.917512,22.519968
113.919451,22.520976
113.9206924,22.52218056
113.9504013,22.51157379
113.9210968,22.52326584
113.950386,22.51289749
114.0026474,22.54633713
113.9069824,22.5226326
113.950386,22.51366806
113.9197006,22.51999474
114.0028229,22.54559517
114.0029449,22.54476738
113.9503555,22.51476669
113.9172287,22.51930428
114.0030899,22.54390144
113.950676,22.51699448
114.0033493,22.54232216
113.9507675,22.51737785
114.0034409,22.5416851
113.9189606,22.52103233
114.0035706,22.54072952
113.9511871,22.51904869
113.9202576,22.52064133
114.0037155,22.539505
114.004364,22.53567886
113.9525986,22.52446365
114.0044708,22.53471375
113.9215622,22.52172089
113.995018,22.52701378
113.9501495,22.51121902
113.9933319,22.52677155
113.9876328,22.52653503
113.9501724,22.50994682
113.979454,22.52632713
113.9501572,22.50915909
113.9501648,22.50359344
113.928421,22.52973366
113.9502945,22.50486946
113.999176,22.53080559
113.9995193,22.52866173
113.9503632,22.50025749
113.9910355,22.52661514
113.9504166,22.4980545
113.9866028,22.52651024
113.9504242,22.49729538
113.9927979,22.61168671
113.9504623,22.49600983
113.9844437,22.52645874
113.9498978,22.4947052
113.9836197,22.52643394
113.9818954,22.5263958
113.9491119,22.49411201
113.9797287,22.52633286
113.9487152,22.49508095
113.9784927,22.52630234
113.9778671,22.52627945
113.94841,22.49601364
113.9741669,22.52621269
113.9482346,22.49682045
113.9623413,22.52701378
113.9480972,22.49757385
113.9479065,22.49838448
113.9475632,22.53323746
113.9477005,22.49962997
113.950119,22.53493118
113.950676,22.5350647
113.9405518,22.56022263
113.947525,22.50066948
113.9472046,22.50320244
113.8954086,22.48613548
113.9703903,22.53794289
113.9471436,22.50517654
113.9472427,22.5065918
113.9701157,22.53134537
113.9699402,22.5292244
113.9473877,22.50753212
113.9698334,22.52703667
113.9477234,22.50914192
113.9478378,22.50954056
113.9455795,22.53010178
113.9484634,22.51219368
113.9462204,22.53181458
113.9470062,22.53281593
113.9518738,22.53503799
113.9484863,22.51483345
113.945076,22.53060532
113.9490967,22.53081131
113.948494,22.51653671
113.94958,22.531424
113.9502716,22.53230286
113.9484787,22.51691246
113.9499054,22.53331184
113.9501648,22.53300667
113.9507904,22.53349876
113.9499969,22.53487396
113.9499969,22.53705788
113.929155,22.529522
113.928978,22.5291729
113.928905,22.52888
113.928104,22.528619
113.9273911,22.52883339
113.927036,22.529108
113.926541,22.529062
113.9237671,22.52673912
113.9242477,22.52666855
113.9240112,22.52634239
113.9237671,22.52673912
113.940712,22.55513763
113.939901,22.531446
113.951156,22.537462
113.940525,22.531287
113.941085,22.531627
113.941271,22.532318
113.9339218,22.54183578
113.9414597,22.53267288
113.939516,22.531956
113.93847,22.531747
113.9337387,22.54394341
113.9360123,22.54712486
113.9359665,22.54932213
113.9484863,22.51719856
113.9487991,22.51846504
113.94912,22.519221
113.9491501,22.51961517
113.973119,22.552855
113.9493484,22.52033997
113.973188,22.553443
113.9497375,22.52171326
113.9358292,22.54989624
113.9500275,22.52271652
113.973477,22.55418
113.9501724,22.52313995
113.9497223,22.52313614
113.973496,22.554431
113.9496231,22.52287292
113.973878,22.554167
113.949379,22.5220356
113.974553,22.553923
113.9490585,22.52101326
113.974816,22.553323
113.974987,22.552657
113.9343338,22.54949951
113.9484711,22.5190258
113.948126,22.517929
113.9480743,22.51754951
113.9478531,22.51662064
113.9355774,22.54951286
113.9477997,22.51605988
113.976443,22.5539
113.9477768,22.51488495
113.97665,22.554681
113.9477844,22.51320648
113.935463,22.54859734
113.9477844,22.51262474
113.97613,22.554688
113.9477463,22.51156425
113.975361,22.554498
113.9472275,22.50925827
113.974107,22.554845
113.9470673,22.50862312
113.9468155,22.50728607
113.9464722,22.50430489
113.9354477,22.54847336
113.9464264,22.50333023
113.9464645,22.50226784
113.974933,22.550183
113.9243851,22.53137016
113.9465942,22.50114822
113.974933,22.550183
113.975369,22.548542
113.9467239,22.50037766
113.9229889,22.53290939
113.9468994,22.49972534
113.9753494,22.54852676
113.9229889,22.53290939
113.9472046,22.49852562
113.9229736,22.53264427
113.9473801,22.49773788
113.9340363,22.54836845
113.9224396,22.53181648
113.9227219,22.53115082
113.9227066,22.53108788
113.9220963,22.53019714
113.9225235,22.5295887
113.9341431,22.54865074
113.958786,22.51503754
113.9589539,22.51581764
113.9591293,22.51672935
113.9595947,22.51960754
113.9597015,22.52027512
